station,temperature,dew_point,pressure,wind_dir,wind_speed,visibility,rain
SBFL,17,16,1019,280,3,2000,0
SBFL,17,16,1019,280,4,2000,0
SBFL,17,16,1019,270,2,2000,0
SBFL,17,16,1019,260,3,2000,0
SBFL,17,16,1020,260,4,2000,1
SBFL,17,16,1020,280,4,2000,1
SBFL,16,16,1021,270,4,2000,0
SBFL,16,15,1022,220,3,2000,0
SBFL,16,15,1023,260,4,2500,0
SBFL,15,15,1022,270,4,2000,0
SBFL,15,15,1022,230,4,2000,0
SBFL,15,15,1022,230,3,3000,0
SBFL,15,14,1022,210,3,3000,0
SBFL,14,14,1022,200,2,1800,0
SBFL,14,14,1021,080,2,2000,0
SBFL,14,14,1021,190,1,2000,1
SBFL,14,14,1012,270,4,6000,0
SBFL,14,14,1022,310,3,3000,1
SBFL,14,13,1022,230,1,4000,1
SBFL,14,14,1022,230,2,2000,1
SBFL,14,13,1023,210,3,3000,1
SBFL,14,13,1023,200,3,2000,1
SBFL,14,13,1023,000,0,3500,1
SBFL,14,13,1023,VRB,2,4000,0
COR,14,13,1023,VRB,2,4000,1
SBFL,14,13,1023,VRB,2,4000,0
SBFL,14,13,1023,VRB,2,4500,1
SBFL,14,13,1023,VRB,1,4000,1
SBFL,14,13,1023,270,1,3500,1
SBFL,13,13,1023,250,4,3000,1
SBFL,14,13,1023,290,2,3000,1
SBFL,14,13,1023,280,3,4000,1
SBFL,14,12,1023,270,4,5000,1
SBFL,14,13,1023,260,6,4000,0
SBFL,15,11,1023,270,3,9999,0
SBFL,16,11,1024,210,3,9999,0
SBFL,15,11,1025,190,6,9999,0
SBFL,15,10,1026,200,2,9999,0
SBFL,16,10,1026,070,3,9999,0
SBFL,16,8,1025,180,5,9999,0
SBFL,16,8,1025,170,5,9999,0
SBFL,16,7,1025,160,5,9999,0
SBFL,16,7,1024,180,5,,0
SBFL,15,8,1024,200,5,9999,0
SBFL,15,8,1025,200,8,,0
SBFL,15,8,1025,190,8,,0
SBFL,15,8,1025,180,10,,0
SBFL,15,8,1025,190,10,,0
SBFL,15,9,1025,180,9,,0
SBFL,15,9,1025,180,9,,0
SBFL,15,9,1025,150,9,,0
SBFL,15,10,1025,170,9,,0
SBFL,15,10,1025,170,9,,0
SBFL,16,11,1024,160,7,9999,0
SBFL,16,11,1024,160,7,9999,0
SBFL,16,11,1023,140,8,9999,0
SBFL,16,11,1023,170,7,9999,0
SBFL,17,11,1022,140,8,9999,0
SBFL,18,13,1022,130,10,9999,0
SBFL,18,13,1022,140,10,9999,0
SBFL,19,13,1022,110,9,9999,0
SBFL,17,12,1023,180,12,9999,0
SBFL,16,11,1024,180,13,9999,0
SBFL,16,12,1024,190,12,9999,0
SBFL,15,12,1024,150,11,9999,0
SBFL,16,12,1023,170,7,9999,0
SBFL,16,13,1022,VRB,8,9999,0
SBFL,17,13,1021,VRB,4,9999,0
SBFL,16,13,1021,100,12,,0
SBFL,17,13,1020,110,7,,0
SBFL,18,12,1020,110,5,,0
SBFL,15,12,1020,030,3,,0
SBFL,16,13,1020,040,3,,0
SBFL,14,11,1020,070,2,,0
SBFL,14,14,1019,VRB,2,,0
SBFL,16,14,1019,000,0,,0
SBFL,16,14,1019,000,0,,0
SBFL,16,14,1019,000,0,,0
SBFL,17,13,1018,000,0,9999,0
SBFL,17,13,1018,180,2,9999,0
SBFL,18,13,1017,110,4,9999,0
SBFL,21,13,1017,130,5,9999,0
SBFL,22,13,1016,120,6,9999,0
SBFL,22,13,1016,110,5,9999,0
SBFL,23,15,1016,110,6,9999,0
SBFL,22,14,1016,310,3,9999,0
SBFL,20,13,1017,290,5,,0
SBFL,19,14,1018,320,5,,0
SBFL,17,13,1018,300,3,,0
SBFL,15,13,1017,260,5,,0
SBFL,13,12,1017,250,3,,0
SBFL,11,10,1016,240,2,,0
SBFL,12,11,1016,230,2,,0
SBFL,14,13,1015,290,4,,0
SBFL,14,13,1016,300,7,,0
SBFL,15,14,1016,310,6,,0
SBFL,15,14,1016,330,7,,0
SBFL,15,13,1017,340,7,,0
SBFL,16,13,1017,330,8,,0
SBFL,16,14,1017,330,9,,0
SBFL,17,14,1017,340,8,,0
SBFL,17,14,1017,340,8,,0
SBFL,17,14,1017,340,8,,0
SBFL,17,13,1017,360,8,,0
SBFL,18,13,1017,360,9,,0
SBFL,19,13,1016,360,9,,0
SBFL,20,13,1016,010,10,,0
SBFL,21,12,1016,360,10,,0
SBFL,22,12,1016,010,11,,0
SBFL,22,13,1017,350,13,,0
SBFL,21,13,1018,340,15,,0
SBFL,20,12,1019,350,14,,0
SBFL,19,13,1020,330,10,,0
SBFL,18,12,1020,300,8,,0
SBFL,15,12,1020,280,8,,0
